type,date,time,time_count,radius,tweetID,keyframe,keyframe_name,author,message,latitude,longitude, location
mbdata,20140123191145,1911,1,3,622,5,Fire Cause Investigation,OnlytheTruth,How do you start a dolphin on fire? #tellme,,,
mbdata,20140123191202,1912,1,3,624,5,Fire Cause Investigation,OnlytheTruth,"Mmm,tastes like chicken",,,
mbdata,20140123191607,1916,1,3,636,5,Fire Cause Investigation,trollingsnark,More crowd control. Wait for it. Wait for it...,,,
mbdata,20140123192000,1920,3,3,655,5,Fire Cause Investigation,trollingsnark,Watch for stage 3. Stage 3 everybody!,,,
mbdata,20140123192000,1920,3,3,656,5,Fire Cause Investigation,OnlytheTruth,BEATEN BY FIRE! #firewins,,,
mbdata,20140123192021,1920,3,3,661,5,Fire Cause Investigation,OnlytheTruth,No stopping it this time!,,,
mbdata,20140123192500,1925,3,3,691,5,Fire Cause Investigation,trollingsnark,TADA! Stage 3. Wide the area so that government agents can inspect your apartment for your protection!,,,
mbdata,20140123192508,1925,3,3,701,5,Fire Cause Investigation,dtrejos,Hate to say #itolduso but -- everyone noes that company does shoddy construction. #dancingdolphinfire,,,
mbdata,20140123192508,1925,3,3,703,5,Fire Cause Investigation,OnlytheTruth,Best fire in years!,,,
mbdata,20140123192613,1926,3,3,708,5,Fire Cause Investigation,trollingsnark,Next round of deportations beginning. #disappeared,,,
mbdata,20140123192655,1926,3,3,710,5,Fire Cause Investigation,trollingsnark,Taking bets on how many of these people are never heard from again.,,,
mbdata,20140123193600,1936,3,3,736,5,Fire Cause Investigation,trollingsnark,Evacuation of our rights you mean @AbilaPost,,,
mbdata,20140123200709,2007,1,3,1116,5,Fire Cause Investigation,OnlytheTruth,Score! Fire 1 Firemen 0! #gooooooal,,,
mbdata,20140123201501,2015,1,3,1179,5,Fire Cause Investigation,unicorns,#dancingdolphinfire is a sign - corrupt Abila must be punished,,,
mbdata,20140123203300,2033,1,3,1283,5,Fire Cause Investigation,hempRules,What caused the #fire?? Anybody hurt?,,,
mbdata,20140123183800,1838,1,3,356,4,Dancing Dolphin Apartment Fire,GreyCatCollectibles,Just called 555 - now the cat and I need to get out... if we can,,,
ccdata,20140123184000,1840,2,3,363,4,Dancing Dolphin Apartment Fire,DISPATCH,POSSIBLE FIRE-REPORT,,,N. Achilleos St / N. Madeg St
ccdata,20140123184000,1840,2,3,364,4,Dancing Dolphin Apartment Fire,DISPATCH,POSSIBLE FIRE-REPORT,,,N. Madeg St / N. Acera St
mbdata,20140123184100,1841,3,3,367,4,Dancing Dolphin Apartment Fire,HomelandIlluminations,Reports coming  in of a building fire at Achilleos & Madeg. #HI,,,
mbdata,20140123184100,1841,3,3,368,4,Dancing Dolphin Apartment Fire,yomamma,sounds like there's a fire - just heard it on the scanner,,,
mbdata,20140123184100,1841,3,3,369,4,Dancing Dolphin Apartment Fire,trollingsnark,"Look at that, another fire and nobody seems to care #apathetic",,,
mbdata,20140123184210,1842,4,3,375,4,Dancing Dolphin Apartment Fire,KronosStar,Abila Fire Department has dispatched 2 units to a possible fire at the Dancing Dolphin apartment complex. #KronosStar,,,
mbdata,20140123184210,1842,4,3,376,4,Dancing Dolphin Apartment Fire,AbilaFireDept,Abila Fire Department has dispatched two fire trucks to the Dancing?Dolphin apartments at?Achilleos & Madeg #AFD?,,,
mbdata,20140123184210,1842,4,3,377,4,Dancing Dolphin Apartment Fire,dangermice,i think the dancin dolphin is on fire!,36.059,24.894,
mbdata,20140123184245,1842,4,3,382,4,Dancing Dolphin Apartment Fire,InternationalNews,Fire at the Dancing Dolphin apartment complex. #Abila #IntNews,,,
mbdata,20140123184304,1843,4,3,386,4,Dancing Dolphin Apartment Fire,NewsOnlineToday,Building fire at Achilleos & Madeg in Abila #NewsOnline,,,
mbdata,20140123184304,1843,4,3,387,4,Dancing Dolphin Apartment Fire,GreyCatCollectibles,Made it out -- no problems. But wish the fire department would get here.,,,
ccdata,20140123184321,1843,4,3,389,4,Dancing Dolphin Apartment Fire,DISPATCH,ALL UNITS BROADCAST-BUILDING FIRE,,,N. Achilleos St / N. Madeg St
mbdata,20140123184328,1843,4,3,391,4,Dancing Dolphin Apartment Fire,HerraTomas,"Oh dear, a fire coming through on the scanner #abilawatcher",,,
mbdata,20140123184400,1844,1,3,393,4,Dancing Dolphin Apartment Fire,HomelandIlluminations,Building fire at Achilleos and Madeg. Responders dispatched. #HI,,,
mbdata,20140123184500,1845,13,4,404,4,Dancing Dolphin Apartment Fire,InternationalNews,Continuing fire at the Dancing Dolphin apartment #Abila #IntNews,,,
mbdata,20140123184500,1845,13,4,405,4,Dancing Dolphin Apartment Fire,AbilaPost,The location of the fire has been identified as the Dancing Dolphin Apartment complex #AbilaPost,,,
mbdata,20140123184500,1845,13,4,409,4,Dancing Dolphin Apartment Fire,yomamma,Somethings going on across the street - dogs are going crazy,,,
mbdata,20140123184500,1845,13,4,415,4,Dancing Dolphin Apartment Fire,Officia1AbilaPost,#AbilaFire - Mass casualties reported. smad.co.kronos/b39x02r,,,
mbdata,20140123184522,1845,13,4,416,4,Dancing Dolphin Apartment Fire,CentralBulletin,Dancing Dolphin apartment complex identified as location of Abila fire #Abila #CentralBulletin,,,
mbdata,20140123184522,1845,13,4,417,4,Dancing Dolphin Apartment Fire,HomelandIlluminations,Smoke from first two floors of Dancing Dolphin apartments. Fire officials on site. #HI,,,
mbdata,20140123184522,1845,13,4,418,4,Dancing Dolphin Apartment Fire,redisrad,Buildings on fire down the street #gladitsnotmyhouse,,,
mbdata,20140123184531,1845,13,4,423,4,Dancing Dolphin Apartment Fire,KronosStar,Smoke is coming from the windows of the second floor of the Dancing Dolphin apartments. #KronosStar,,,
mbdata,20140123184531,1845,13,4,424,4,Dancing Dolphin Apartment Fire,HomelandIlluminations,Homeland Illumation on site.  Flames visible from second floor of six floor apartment building. #HI,,,
mbdata,20140123184532,1845,13,4,426,4,Dancing Dolphin Apartment Fire,NewsOnlineToday,Flames visible from the second floor at the Dancing Dolphin Apartments in Abila #NewsOnline,,,
mbdata,20140123184532,1845,13,4,428,4,Dancing Dolphin Apartment Fire,writinLazy,Anyone know about the Dancing Dolphin Apts - looking at a place there #aptSearch,,,
mbdata,20140123184547,1845,13,4,431,4,Dancing Dolphin Apartment Fire,AbilaPost,second floor of six?of the Dancing Dolphin appears engulfed in flames #AbilaPost,,,
mbdata,20140123184547,1845,13,4,432,4,Dancing Dolphin Apartment Fire,hempRules,Wow thats intense. #fire,,,
mbdata,20140123184709,1847,4,3,466,4,Dancing Dolphin Apartment Fire,rockStar113,most excietemtn ive seen on this street in a long time. #fire,,,
mbdata,20140123184719,1847,4,3,473,4,Dancing Dolphin Apartment Fire,InternationalNews,Fire growing at the Dancing Dolphin fire. #abila #IntNews,,,
mbdata,20140123184731,1847,4,3,477,4,Dancing Dolphin Apartment Fire,redisrad,its all over the interwebs #dancingdolfinfire - that 's really close,,,
mbdata,20140123184759,1847,4,3,483,4,Dancing Dolphin Apartment Fire,jenny90210,Pulled 14 hour shift last night - have to go in again at midnight. So what happens? fire trucks screaming down the street. #norest,,,
mbdata,20140123184802,1848,1,3,487,4,Dancing Dolphin Apartment Fire,mamin,Is anyone taking donations for #AbilaFire?,,,
mbdata,20140123185214,1852,4,3,505,4,Dancing Dolphin Apartment Fire,KronosStar,Flames are shooting from the windows on the second floor.  #KronosStar,,,
mbdata,20140123185214,1852,4,3,506,4,Dancing Dolphin Apartment Fire,HomelandIlluminations,Flames visible on 2nd floor. #HI,,,
mbdata,20140123185214,1852,4,3,508,4,Dancing Dolphin Apartment Fire,unicorns,#dancingdolphin full of #dancingfire. #danzamacabra,,,
mbdata,20140123185219,1852,4,3,509,4,Dancing Dolphin Apartment Fire,InternationalNews,Flames are shooting from the windows on the second floor. #Abila #IntNews,,,
mbdata,20140123185302,1853,1,3,529,4,Dancing Dolphin Apartment Fire,redisrad,so many sirens,,,
mbdata,20140123185502,1855,2,3,545,4,Dancing Dolphin Apartment Fire,AbilaAllFaith,Counseling is available for those in distress at Abila All-Faiths Church.,,,
mbdata,20140123185505,1855,2,3,548,4,Dancing Dolphin Apartment Fire,GreyCatCollectibles,They're making us get way back from the building --scared now.,,,
mbdata,20140123185602,1856,1,3,553,4,Dancing Dolphin Apartment Fire,HomelandIlluminations,Building appears to lost. #HI,,,
mbdata,20140123185901,1859,1,3,563,4,Dancing Dolphin Apartment Fire,GreyCatCollectibles,Where did all these people come from? #worstblockpartyever,,,
mbdata,20140123190031,1900,3,3,572,4,Dancing Dolphin Apartment Fire,HomelandIlluminations,Fire is still out of control  Smoke continues to pour from windows. #HI,,,
mbdata,20140123190031,1900,3,3,573,4,Dancing Dolphin Apartment Fire,AbilaAllFaith,Do not lose faith!  Abila All-Faiths Church is here to support #victims #DancingDophinsFire,,,
mbdata,20140123190042,1900,3,3,576,4,Dancing Dolphin Apartment Fire,martaO,traffic killing me - looks like #fire - every street closed down or gridlocked,,,
mbdata,20140123190500,1905,1,3,591,4,Dancing Dolphin Apartment Fire,HomelandIlluminations,Traffic being diverted from area. #HI,,,
mbdata,20140123191000,1910,1,3,610,4,Dancing Dolphin Apartment Fire,HomelandIlluminations,More fire trucks at scene.  Officials report fire is not under control. #HI,,,
mbdata,20140123191607,1916,1,3,635,4,Dancing Dolphin Apartment Fire,AbilaAllFaith,We have opened our doors to those who need emergency shelter #dancingdolphinsfire,,,
mbdata,20140123191700,1917,1,3,640,4,Dancing Dolphin Apartment Fire,InternationalNews,Fire continues at Dancing Dolphn Apartments #abila #IntNews,,,
mbdata,20140123192500,1925,1,3,690,4,Dancing Dolphin Apartment Fire,AbilaAllFaith,Reminder - we have opened our doors to evacuees of tonight's fire. Cookies and punch are available.,,,
mbdata,20140123193000,1930,1,3,719,4,Dancing Dolphin Apartment Fire,michelleR,See my #PhotoAlbum account for pics of the #DancingDolphinFire,,,
mbdata,20140123193600,1936,1,3,734,4,Dancing Dolphin Apartment Fire,AbilaAllFaith,Donations for the #DancingDolphinsFire victims being accepted now #GenerousAbila,,,
mbdata,20140123194700,1947,1,3,974,4,Dancing Dolphin Apartment Fire,GreyCatCollectibles,#sososad,,,
mbdata,20140123195000,1950,1,3,993,4,Dancing Dolphin Apartment Fire,NewsOnlineToday,Dancing Dolphin fire in abila continues. Hoping for the best. #NewsOnline,,,
mbdata,20140123200332,2003,1,3,1071,4,Dancing Dolphin Apartment Fire,aaasTech,Meeting at the hospital to support fund raising planning #abila #hospital,,,
mbdata,20140123201501,2015,1,3,1179,4,Dancing Dolphin Apartment Fire,unicorns,#dancingdolphinfire is a sign - corrupt Abila must be punished,,,
mbdata,20140123202500,2025,2,3,1228,4,Dancing Dolphin Apartment Fire,KronosStar,The fire doesn't appear to be growing. #KronosStar #DancingDolphinFire #AFDHeroes,,,
mbdata,20140123202500,2025,2,3,1229,4,Dancing Dolphin Apartment Fire,HomelandIlluminations,Officials report fire might be under control. #HI,,,
mbdata,20140123202842,2028,1,3,1250,4,Dancing Dolphin Apartment Fire,HomelandIlluminations,Officials state fire is under control. #HI,,,
mbdata,20140123203000,2030,2,3,1255,4,Dancing Dolphin Apartment Fire,KronosStar,Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,,,
mbdata,20140123203000,2030,2,3,1257,4,Dancing Dolphin Apartment Fire,mountain478,can't study -- too much going on outside - must watch the drama unfold #fireisscience,,,
mbdata,20140123203252,2032,1,3,1275,4,Dancing Dolphin Apartment Fire,NewsOnlineToday,Abila fire is under control. #NewsOnline,,,
mbdata,20140123203300,2033,5,4,1280,4,Dancing Dolphin Apartment Fire,KronosStar,The top floors of the building have collapsed. #KronosStar #DancingDolphinFire,,,
mbdata,20140123203300,2033,5,4,1281,4,Dancing Dolphin Apartment Fire,AbilaPost,the top floors have collapsed into the first floor?#AbilaPost,,,
mbdata,20140123203300,2033,5,4,1282,4,Dancing Dolphin Apartment Fire,HomelandIlluminations,Top floors of building have collapsed. #HI,,,
mbdata,20140123203300,2033,5,4,1283,4,Dancing Dolphin Apartment Fire,hempRules,What caused the #fire?? Anybody hurt?,,,
mbdata,20140123203349,2033,5,4,1286,4,Dancing Dolphin Apartment Fire,CentralBulletin,top floors of Dancing Dolphin have collapsed #Abila #CentralBulletin,,,
mbdata,20140123203502,2035,3,3,1293,4,Dancing Dolphin Apartment Fire,KronosStar,AFD says the building isn't safe to re-enter.  They will fight the fire from the outside only now. #KronosStar #DancingDolphinFire #AFDHeroes,,,
mbdata,20140123203509,2035,3,3,1303,4,Dancing Dolphin Apartment Fire,GreyCatCollectibles,oh my oh my oh my. Everything is gone! What will be come of us?,,,
mbdata,20140123203509,2035,3,3,1304,4,Dancing Dolphin Apartment Fire,kingWilly,Q: How many #AFD does it take to put out a fire? A: more than this! #dancingdolphinfire,,,
mbdata,20140123204000,2040,1,3,1310,4,Dancing Dolphin Apartment Fire,InternationalNews,Dancing Dolphin Fire has suddeny escalated. #abila #IntNews,,,
mbdata,20140123205000,2050,3,3,1332,4,Dancing Dolphin Apartment Fire,KronosStar,"The firemen have turned their hoses onto the surrounding buildings, likely to keep the fire from spreading. #KronosStar #DancingDolphinFire",,,
mbdata,20140123205000,2050,3,3,1333,4,Dancing Dolphin Apartment Fire,HomelandIlluminations,Fire officials have begun control measures on surrounding buildings. #HI,,,
mbdata,20140123205000,2050,3,3,1334,4,Dancing Dolphin Apartment Fire,mattdies,Cant go home cant drive anywhere #stuck #stupidfire,,,
mbdata,20140123205200,2052,1,3,1339,4,Dancing Dolphin Apartment Fire,AbilaPost,#AFD has shifted focus to protecting surrounding buildings from the spread of fire #AbilaPost,,,
mbdata,20140123210000,2100,1,3,1345,4,Dancing Dolphin Apartment Fire,NewsOnlineToday,Abila fire flares up. top floor has collapsed. #abila #NewsOnline,,,
mbdata,20140123211500,2115,3,3,1379,4,Dancing Dolphin Apartment Fire,KronosStar,AFD says the fire is nearly under control. #KronosStar #DancingDolphinFire #AFDHeroes,,,
mbdata,20140123211500,2115,3,3,1380,4,Dancing Dolphin Apartment Fire,HomelandIlluminations,"Fire officials still on site, report fire is under control. #HI",,,
mbdata,20140123211500,2115,3,3,1381,4,Dancing Dolphin Apartment Fire,AbilaFireDept,Abila Fire Department reports fire is not yet controlled - residents should wait to return to their homes #AFD,,,
mbdata,20140123212200,2122,2,3,1418,4,Dancing Dolphin Apartment Fire,AbilaPost,fire @dancingdolphin appears to be under control #AFD?& #APD?are still on site #AbilaPost,,,
mbdata,20140123212200,2122,2,3,1419,4,Dancing Dolphin Apartment Fire,HomelandIlluminations,Officials report fire is controlled.  No word yet on when nearby residents can return to their homes. #HI,,,
mbdata,20140123212303,2123,1,3,1428,4,Dancing Dolphin Apartment Fire,CentralBulletin,fire at dancing dolphin under control fire & police still on scene #Abila #CentralBulletin,,,
mbdata,20140123212500,2125,2,3,1441,4,Dancing Dolphin Apartment Fire,AbilaFireDept,Abila Fire Department urges citizens to please avoid the Dancing Dolphin as fire is not completely controlled #AFD,,,
mbdata,20140123212500,2125,2,3,1443,4,Dancing Dolphin Apartment Fire,omgponies,so sad... #dansingdolphinfire How can I help?,,,
mbdata,20140123213000,2130,10,4,1450,4,Dancing Dolphin Apartment Fire,KronosStar,There has been an explosion from inside the apartment building.  Several people are down. #KronosStar #DancingDolphinFire #AFDHeroes,,,
mbdata,20140123213000,2130,10,4,1451,4,Dancing Dolphin Apartment Fire,HomelandIlluminations,Explosions reported from site of Dancing Dolphin fire. #HI,,,
mbdata,20140123213000,2130,10,4,1452,4,Dancing Dolphin Apartment Fire,AbilaFireDept,Abila Fire Department reports an explosion at the Dancing Dolphin fire at Achilleos & Madeg #AFD,,,
mbdata,20140123213000,2130,10,4,1453,4,Dancing Dolphin Apartment Fire,GreyCatCollectibles,OH NOOOOOOOOO that sounded like an explosion,,,
mbdata,20140123213000,2130,10,4,1454,4,Dancing Dolphin Apartment Fire,dangermice,OMG was that an explosion ? #abilafire,36.059,24.894,
mbdata,20140123213000,2130,10,4,1455,4,Dancing Dolphin Apartment Fire,redisrad,What was that? #boom,,,
mbdata,20140123213010,2130,10,4,1456,4,Dancing Dolphin Apartment Fire,AbilaPost,unknown explosion heard from the @dancingdolphin #AbilaPost,,,
mbdata,20140123213010,2130,10,4,1457,4,Dancing Dolphin Apartment Fire,GreyCatCollectibles,ohnoohnoohnoohnoohnoohnoohnoohnoohnoohno,,,
mbdata,20140123213045,2130,10,4,1459,4,Dancing Dolphin Apartment Fire,CentralBulletin,explosion heard at dancing dolphin apartment #Abila #CentralBulletin,,,
mbdata,20140123213045,2130,10,4,1460,4,Dancing Dolphin Apartment Fire,aliceRocks,that didnt sound good,,,
mbdata,20140123171600,1716,1,3,61,3,GreyCatCollectibles Apartment Fire,GreyCatCollectibles,They've been ripping up our building for weeks now - when will it stop?  #nopeace,,,
mbdata,20140123182500,1825,1,3,325,3,GreyCatCollectibles Apartment Fire,GreyCatCollectibles,Smell something funny upstairs - wish this renovation work would get finished!,,,
mbdata,20140123183000,1830,1,3,329,3,GreyCatCollectibles Apartment Fire,GreyCatCollectibles,Yuck - electrical smell is getting worse,,,
mbdata,20140123183500,1835,1,3,349,3,GreyCatCollectibles Apartment Fire,GreyCatCollectibles,OMG -- really smells like smoke now,,,
mbdata,20140123183800,1838,1,3,356,3,GreyCatCollectibles Apartment Fire,GreyCatCollectibles,Just called 555 - now the cat and I need to get out... if we can,,,
mbdata,20140123184304,1843,1,3,387,3,GreyCatCollectibles Apartment Fire,GreyCatCollectibles,Made it out -- no problems. But wish the fire department would get here.,,,
mbdata,20140123184600,1846,1,3,436,3,GreyCatCollectibles Apartment Fire,GreyCatCollectibles,OMG sirens are spooking the cat. Poor Timmy!,,,
mbdata,20140123184703,1847,2,3,459,3,GreyCatCollectibles Apartment Fire,HomelandIlluminations,Several residents are exiting building. #HI,,,
mbdata,20140123184709,1847,2,3,465,3,GreyCatCollectibles Apartment Fire,GreyCatCollectibles,So sad -- all my stuff is in there.  #putitout,,,
mbdata,20140123191000,1910,1,3,613,3,GreyCatCollectibles Apartment Fire,GreyCatCollectibles,My doll collection... my stuffed animal collection... #allruined,,,
mbdata,20140123191145,1911,1,3,620,3,GreyCatCollectibles Apartment Fire,GreyCatCollectibles,no longer #smokefreehome #noresalevalue,,,
mbdata,20140123191500,1915,1,3,627,3,GreyCatCollectibles Apartment Fire,GreyCatCollectibles,Flashing ligths everywhere. Timmy's getting really jumpy. Wish I had his carrier,,,
mbdata,20140123191700,1917,1,3,641,3,GreyCatCollectibles Apartment Fire,GreyCatCollectibles,Timmy doesn't like being in a pillowcase but at least he's safe,,,
mbdata,20140123192042,1920,1,3,663,3,GreyCatCollectibles Apartment Fire,OnlytheTruth,Hey whatever happened to that cat?,,,
mbdata,20140123200709,2007,1,3,1114,3,GreyCatCollectibles Apartment Fire,GreyCatCollectibles,Need rest - the stress is killing me. My pictures... grandma's recipes... pictures of Timmy... my harpsichord,,,
mbdata,20140123170000,1700,10,4,1,2,POK Rally,POK,Follow us @POK-Kronos,,,
mbdata,20140123170000,1700,10,4,2,2,POK Rally,maha_Homeland,Don't miss a moment!  Follow our live coverage of the POK Rally in the Park!,,,
mbdata,20140123170000,1700,10,4,3,2,POK Rally,Viktor-E,Come join us in the Park! Music tonight at Abila City Park!,,,
mbdata,20140123170000,1700,10,4,4,2,POK Rally,KronosStar,POK rally to start in Abila City Park. POK leader Sylvia Marek to open with a speech.… #KronosStar,,,
mbdata,20140123170000,1700,10,4,5,2,POK Rally,AbilaPost,POK rally set to take place in Abila City Park - POK leader Sylvia Marek has begun with opening remarks #AbilaPost,,,
mbdata,20140123170000,1700,10,4,6,2,POK Rally,ourcountryourrights,POK rally in the park tonight! #POKrally,,,
mbdata,20140123170000,1700,10,4,7,2,POK Rally,ReggieWassali,great day for a rally! #RememberJuliana #RememberElian #POK,,,
mbdata,20140123170000,1700,10,4,8,2,POK Rally,MindOfKronos,"Ugh, these POKers are anooying! #POK #gowaway",,,
mbdata,20140123170000,1700,10,4,9,2,POK Rally,FriendsOfKronos,massive rally of POK terrorists - cops are gathered waiting for arrests,,,
ccdata,20140123170000,1700,10,4,10,2,POK Rally,DISPATCH,KEEP THE PEACE-CROWD CONTROL/ABILA CITY PARK,,,Egeou St / Parla St
mbdata,20140123170231,1702,2,3,12,2,POK Rally,POK,POK leader Sylvia Market taking the stage for a warm welcome to the crowd,,,
mbdata,20140123170231,1702,2,3,13,2,POK Rally,AbilaPost,Concerns of violence surround POK rally today heavy police presence #AbilaPost,,,
mbdata,20140123170344,1703,4,3,14,2,POK Rally,POK,Sylvia Marek is introducing the guests,,,
mbdata,20140123170344,1703,4,3,15,2,POK Rally,CentralBulletin,POK rally today in Abila City Park concerns of violence and heavy police presence #Abila #CentralBulletin,,,
mbdata,20140123170344,1703,4,3,16,2,POK Rally,choconibbs,Marek - Terrorist introducing more terrorists #POKRally,,,
mbdata,20140123170344,1703,4,3,17,2,POK Rally,FriendsOfKronos,how long until POK terrorists start destroying the park,,,
mbdata,20140123170513,1705,2,3,18,2,POK Rally,Viktor-E,Meet the band after the show tonight!,,,
mbdata,20140123170513,1705,2,3,19,2,POK Rally,ourcountryourrights,Sylvia Marek opens with welcoming remarks. #POK,,,
mbdata,20140123171000,1710,10,4,21,2,POK Rally,POK,Show your support for the POK! Join us at the park! #POKRallyinthePark,,,
mbdata,20140123171000,1710,10,4,22,2,POK Rally,maha_Homeland,Warm welcome by Sylvia Marek for guest speakers for today's rally.,,,
mbdata,20140123171000,1710,10,4,23,2,POK Rally,Viktor-E,Follow us @Viktor-E,,,
mbdata,20140123171000,1710,10,4,24,2,POK Rally,KronosStar,#APD has closed Egeou St. from…Parla to Pilau for the POK rally.…Businesses in the area are advised to close early and prepare for possible rioting.… #KronosStar,,,
mbdata,20140123171000,1710,10,4,25,2,POK Rally,InternationalNews,POK rally to start in Abila City Park. POK leader Sylvia Marek to open with a speech.… #IntNews,,,
mbdata,20140123171000,1710,10,4,26,2,POK Rally,AbilaPost,#APD has closed Egeou St between Parla St & Pilau St due to POK rally #AbilaPost,,,
mbdata,20140123171000,1710,10,4,27,2,POK Rally,choconibbs,Lovely words - ugly person #POKRally,,,
mbdata,20140123171000,1710,10,4,28,2,POK Rally,anaregents,Sylvia Marek is speaking.…She's inspirational!…#POKrally,,,
mbdata,20140123171000,1710,10,4,29,2,POK Rally,ourcountryourrights,Looks like tonights agenda is more talk and less action. #POK,,,
mbdata,20140123171000,1710,10,4,30,2,POK Rally,truccotrucco,rally time! ready for some inspiration #POK,36.052,24.852,
mbdata,20140123171102,1711,8,4,31,2,POK Rally,POK,"Special Guest at today's POK Rally in the Park is Dr. Audrey McConnell Newman, award-winnign activist and conservationist",,,
mbdata,20140123171102,1711,8,4,32,2,POK Rally,choconibbs,Our special guests al-Zawahiri...  #POKlove,,,
mbdata,20140123171102,1711,8,4,33,2,POK Rally,FriendsOfKronos,terrorist leader Sylvia Marek tring to greenwash her terror group #POK,,,
mbdata,20140123171153,1711,8,4,35,2,POK Rally,POK,Also presenting are Professor Lorenzo Di Stefano (UofA) and Lucio Jakab (SOW),,,
mbdata,20140123171153,1711,8,4,36,2,POK Rally,AbilaPost,POK rally expected to draw in excess of 1000 people #AbilaPost,,,
mbdata,20140123171153,1711,8,4,37,2,POK Rally,choconibbs,"""Dr Death and Lucio Anarchy"""" #POKlove""""",,,
mbdata,20140123171159,1711,8,4,39,2,POK Rally,POK,Music povided by Abila's hometown favorite Viktor-E,,,
mbdata,20140123171159,1711,8,4,40,2,POK Rally,FriendsOfKronos,another POK riot waiting to happend,,,
mbdata,20140123171202,1712,1,3,42,2,POK Rally,POK,"Up next Lucio Jakab, co founder of Save Our Wildlands",,,
mbdata,20140123171301,1713,4,3,43,2,POK Rally,POK,Sylvia Marek interviews GreenLife founder Estefan Gurbuz: POK.kronos/meetourpartners,,,
mbdata,20140123171301,1713,4,3,44,2,POK Rally,maha_Homeland,"Dr. Audrey McConnell Newman, internationally recognized environmental activist, traveled to Abila to speak for the POK rally",,,
mbdata,20140123171301,1713,4,3,46,2,POK Rally,AbilaPost,Special guest Dr. Audrey McConnel Newman will be speaking along with Lucio Jakab and Professor Lorenzo Di Stefano Viktor-E will be providing music #AbilaPost,,,
mbdata,20140123171301,1713,4,3,47,2,POK Rally,choconibbs,"POK trying to give an aura of cred - while kidnapping, extorting",,,
mbdata,20140123171447,1714,3,3,52,2,POK Rally,truthforcadau,Cant wait to hear Viktor-E! #POKRally,36.051,24.854,
mbdata,20140123171447,1714,3,3,53,2,POK Rally,ReggieWassali,I <3 Sylvia! #POK,,,
mbdata,20140123171447,1714,3,3,54,2,POK Rally,FriendsOfKronos,what legitimate speaker would ally themself with POK,,,
mbdata,20140123171501,1715,3,3,56,2,POK Rally,POK,"Sylvia introduces Lucio Jakab, founder of Save Our Wildlands",,,
mbdata,20140123171513,1715,3,3,58,2,POK Rally,choconibbs,Lucio loves an army of the mindless followers #POKlove,,,
mbdata,20140123171513,1715,3,3,59,2,POK Rally,FriendsOfKronos,Prof Di Stefano should lose his job #POK #terrorsympathizer,,,
mbdata,20140123171600,1716,7,4,62,2,POK Rally,POK,SOW's Lucio Jakab now taking the podium,,,
mbdata,20140123171600,1716,7,4,63,2,POK Rally,maha_Homeland,Maha Salo interviews POK?s Sylvia Marek: homelandillumination.kronos/marekinterview,,,
mbdata,20140123171600,1716,7,4,65,2,POK Rally,Viktor-E,Bert Hanns: We are so very happy to be a part of this day of Peace and Love at Abila City Park.,,,
mbdata,20140123171600,1716,7,4,66,2,POK Rally,choconibbs,Blather-blather-blather #Lucio #POKRally,,,
mbdata,20140123171600,1716,7,4,67,2,POK Rally,anaregents,Good turnout tonight.… there must be 2000 people here!,,,
mbdata,20140123171600,1716,7,4,68,2,POK Rally,truccotrucco,Sylvia rocks! you go girl #POKRally,36.052,24.852,
mbdata,20140123171600,1716,7,4,69,2,POK Rally,MindOfKronos,Viktor-E? More like Loser-E. Can't decide if he's a has-been or a never-was. #nobodycares,,,
mbdata,20140123171800,1718,9,4,72,2,POK Rally,POK,Lucio quotes Albert Einstein to look into nature and you will understand everything better,,,
mbdata,20140123171800,1718,9,4,73,2,POK Rally,SaveOurWildlands,Lucio Jakab says to look to nature to understand everything,,,
mbdata,20140123171800,1718,9,4,74,2,POK Rally,choconibbs,"""Look to crime and anarchy for fulfillment"""" #Lucio #POKRally""""",,,
mbdata,20140123171800,1718,9,4,75,2,POK Rally,truthforcadau,lots of cops hopefully they dont do anything stupid #POKRallyinthepark #POKpeace,36.051,24.854,
mbdata,20140123171800,1718,9,4,76,2,POK Rally,truccotrucco,gotta be 3000 people here! #POK is strong,36.052,24.852,
mbdata,20140123171800,1718,9,4,77,2,POK Rally,MindOfKronos,What do we want? All the lame chanters out of the park. When do we want it? NOW,,,
mbdata,20140123171833,1718,9,4,79,2,POK Rally,ourcountryourrights,The cops look scared cuz they know they serve corrupt masters #POK,,,
mbdata,20140123171833,1718,9,4,80,2,POK Rally,FriendsOfKronos,stupd cops i have lost faith in #APD just arrest all these terrorists and figure it out later,,,
mbdata,20140123171844,1718,9,4,83,2,POK Rally,choconibbs,@Art  They're kidnappers and probably murders #fact #POKRally,,,
mbdata,20140123171900,1719,4,3,85,2,POK Rally,POK,"The crowd is esitmated to be over 900 people, and there's still people arriving!",,,
mbdata,20140123171900,1719,4,3,86,2,POK Rally,maha_Homeland,Now speaking is Lucio Jakab of Save Our Wildlands - starting out by quoting Albert Einstein,,,
mbdata,20140123171900,1719,4,3,88,2,POK Rally,AbilaPost,Lucio Jakab of Save Our Wetlands speaking now at POK rally #AbilaPost,,,
mbdata,20140123171900,1719,4,3,89,2,POK Rally,choconibbs,Note to APD: save time and arrest them all now! #POKRally,,,
